Date,Open,High,Low,Close,Adj Close,Volume
2007-08-31,0.486000,0.547000,0.464000,0.547000,0.046526,5028200
2007-09-30,0.549000,0.786000,0.541000,0.784000,0.066684,12966600
2007-10-31,0.770000,0.795000,0.532000,0.610000,0.051884,14827900
2007-11-30,0.594000,0.659000,0.575000,0.609000,0.051799,3912897
2007-12-31,0.635000,0.640000,0.342000,0.470000,0.039976,10095417
2008-01-31,0.473000,0.500000,0.428000,0.450000,0.038275,3774637
2008-02-29,0.452000,0.460000,0.359000,0.401000,0.034107,3931931
2008-03-31,0.407000,0.497000,0.407000,0.492000,0.041848,2951651
2008-04-30,0.506000,0.548000,0.471000,0.480000,0.040827,2966047
2008-05-31,0.470000,0.497000,0.423000,0.430000,0.036574,2199920
2008-06-30,0.432000,0.455000,0.411000,0.437000,0.037169,2220461
2008-07-31,0.454000,0.499000,0.433000,0.467000,0.039721,1948189
2008-08-31,0.434000,0.447000,0.283000,0.320000,0.027218,3602142
2008-09-30,0.320000,0.339000,0.231000,0.243000,0.020669,4040377
2008-10-31,0.240000,0.286000,0.169000,0.188000,0.015991,5850117
2008-11-30,0.192000,0.226000,0.175000,0.201000,0.017096,5251098
2008-12-31,0.205000,0.249000,0.132000,0.150000,0.012758,5107953
2009-01-31,0.145000,0.165000,0.137000,0.137000,0.011653,1424400
2009-02-28,0.137000,0.194000,0.137000,0.175000,0.014885,2011800
2009-03-31,0.172000,0.234000,0.172000,0.202000,0.017181,1564500
2009-04-30,0.218000,0.299000,0.218000,0.290000,0.024666,2952389
2009-05-31,0.295000,0.308000,0.255000,0.266000,0.022625,1597218
2009-06-30,0.266000,0.338000,0.237000,0.331000,0.028154,2522421
2009-07-31,0.320000,0.369000,0.284000,0.297000,0.025262,2029605
2009-08-31,0.293000,0.334000,0.278000,0.299000,0.025432,1715454
2009-09-30,0.295000,0.410000,0.286000,0.370000,0.031471,3176018
2009-10-31,0.370000,0.406000,0.351000,0.374000,0.031811,1772516
2009-11-30,0.380000,0.434000,0.358000,0.422000,0.035894,1920877
2009-12-31,0.445000,0.538000,0.443000,0.492000,0.041848,4646893
2010-01-31,0.499000,0.529000,0.470000,0.480000,0.040827,2278239
2010-02-28,0.485000,0.519000,0.475000,0.510000,0.043379,1735426
2010-03-31,0.520000,0.609000,0.509000,0.574000,0.048822,3387384
2010-04-30,0.575000,0.589000,0.462000,0.500000,0.042528,3386569
2010-05-31,0.492000,0.507000,0.418000,0.450000,0.038275,1980779
2010-06-30,0.440000,0.499000,0.421000,0.481000,0.040912,1490641
2010-07-31,0.495000,0.517000,0.443000,0.452000,0.038445,1447452
2010-08-31,0.441000,0.487000,0.441000,0.450000,0.038275,841880
2010-09-30,0.455000,0.509000,0.446000,0.466000,0.039636,1657955
2010-10-31,0.490000,0.539000,0.480000,0.503000,0.042783,2039818
2010-11-30,0.506000,0.547000,0.480000,0.490000,0.043849,1243288
2010-12-31,0.496000,0.503000,0.426000,0.430000,0.038480,2066636
2011-01-31,0.418000,0.470000,0.415000,0.435000,0.038927,1520708
2011-02-28,0.440000,0.450000,0.355000,0.400000,0.035795,1696232
2011-03-31,0.396000,0.413000,0.390000,0.391000,0.034990,815540
2011-04-30,0.391000,0.419000,0.361000,0.406000,0.036332,1089713
2011-05-31,0.400000,0.404000,0.367000,0.397000,0.035527,935398
2011-06-30,0.390000,0.463000,0.390000,0.440000,0.039375,1498306
2011-07-31,0.464000,0.465000,0.384000,0.462000,0.046727,2661598
2011-08-31,0.474000,0.500000,0.420000,0.495000,0.050064,1890380
2011-09-30,0.470000,0.525000,0.442000,0.494000,0.049963,2855001
2011-10-31,0.495000,0.550000,0.479000,0.505000,0.051076,2187385
2011-11-30,0.535000,0.549000,0.506000,0.511000,0.055800,1382180
2011-12-31,0.510000,0.632000,0.508000,0.609000,0.066501,3589621
2012-01-31,0.609000,0.704000,0.593000,0.658000,0.071852,3670265
2012-02-29,0.663000,0.717000,0.631000,0.668000,0.072944,2364007
2012-03-31,0.679000,0.756000,0.674000,0.717000,0.078294,1907114
2012-04-30,0.717000,0.752000,0.647000,0.678000,0.074036,1709809
2012-05-31,0.695000,0.769000,0.640000,0.675000,0.073708,2309608
2012-06-30,0.666000,0.674000,0.561000,0.562000,0.061369,1959719
2012-07-31,0.590000,0.724000,0.587000,0.655000,0.085174,1506054
2012-08-31,0.672000,0.685000,0.609000,0.644000,0.083743,1472592
2012-09-30,0.639000,0.654000,0.600000,0.625000,0.081273,1276006
2012-10-31,0.629000,0.732000,0.629000,0.728000,0.094666,2308772
2012-11-30,0.714000,0.754000,0.691000,0.704000,0.097768,1233783
2012-12-31,0.704000,0.820000,0.697000,0.784000,0.108878,2700986
2013-01-31,0.785000,0.869000,0.764000,0.855000,0.118738,1809052
2013-02-28,0.884000,0.889000,0.736000,0.784000,0.108878,2347142
2013-03-31,0.784000,0.784000,0.632000,0.702000,0.097491,2438173
2013-04-30,0.702000,0.794000,0.650000,0.791000,0.109850,2474155
2013-05-31,0.773000,0.798000,0.661000,0.702000,0.097491,2407222
2013-06-30,0.692000,0.730000,0.667000,0.685000,0.095130,1609075
2013-07-31,0.691000,0.771000,0.687000,0.710000,0.122651,1704806
2013-08-31,0.731000,0.797000,0.729000,0.771000,0.133188,3846308
2013-09-30,0.770000,0.799000,0.740000,0.784000,0.135434,2588981
2013-10-31,0.785000,0.909000,0.785000,0.874000,0.150981,3501074
2013-11-30,0.882000,0.894000,0.853000,0.873000,0.161723,1574335
2013-12-31,0.873000,1.050000,0.842000,1.005000,0.186176,4730590
2014-01-31,1.018000,1.018000,0.720000,0.785000,0.145421,10296604
2014-02-28,0.790000,0.809000,0.750000,0.801000,0.148385,3114401
2014-03-31,0.821000,0.879000,0.800000,0.830000,0.153758,3854114
2014-04-30,0.830000,0.937000,0.768000,0.915000,0.169504,3665567
2014-05-31,0.911000,0.992000,0.888000,0.983000,0.182101,3088360
2014-06-30,0.984000,1.049000,0.979000,1.011000,0.187288,3086690
2014-07-31,1.021000,1.188000,0.980000,1.155000,0.261220,5016091
2014-08-31,1.193000,1.287000,1.150000,1.170000,0.264612,5172394
2014-09-30,1.179000,1.233000,1.055000,1.171000,0.264838,3537625
2014-10-31,1.179000,1.180000,1.058000,1.118000,0.252852,2071950
2014-11-30,1.100000,1.132000,1.000000,1.089000,0.260838,2054372
2014-12-31,1.089000,1.219000,1.070000,1.131000,0.270898,2259357
2015-01-31,1.159000,1.404000,1.146000,1.368000,0.327664,3502415
2015-02-28,1.395000,1.460000,1.300000,1.349000,0.323113,3160341
2015-03-31,1.368000,1.639000,1.321000,1.540000,0.368862,2978990
2015-04-30,1.540000,1.611000,1.426000,1.456000,0.348742,1512370
2015-05-31,1.469000,1.469000,1.171000,1.240000,0.297005,2770534
2015-06-30,1.258000,1.274000,0.985000,0.991000,0.237365,4066643
2015-07-31,0.970000,1.021000,0.680000,0.734000,0.212286,5299956
2015-08-31,0.725000,0.847000,0.705000,0.754000,0.218071,2348405
2015-09-30,0.763000,0.890000,0.751000,0.837000,0.242076,1750730
2015-10-31,0.848000,1.060000,0.845000,1.015000,0.293557,2099643
2015-11-30,1.022000,1.039000,0.910000,0.923000,0.283160,1463569
2015-12-31,0.923000,0.923000,0.738000,0.815000,0.250028,2263344
2016-01-31,0.835000,0.867000,0.694000,0.776000,0.238063,1531085
2016-02-29,0.767000,0.802000,0.681000,0.685000,0.210146,1686641
2016-03-31,0.680000,0.744000,0.630000,0.700000,0.214748,1523332
2016-04-30,0.699000,0.699000,0.546000,0.560000,0.171798,2237773
2016-05-31,0.549000,0.568000,0.522000,0.547000,0.167810,1904804
2016-06-30,0.549000,0.631000,0.528000,0.586000,0.179775,1297225
2016-07-31,0.591000,0.638000,0.580000,0.601000,0.297541,1252864
2016-08-31,0.614000,0.642000,0.583000,0.595000,0.294571,869361
2016-09-30,0.595000,0.615000,0.581000,0.591000,0.292591,649045
2016-10-31,0.580000,0.595000,0.535000,0.587000,0.290610,1292856
2016-11-30,0.585000,0.590000,0.565000,0.572000,0.316370,1578382
2016-12-31,0.567000,0.630000,0.567000,0.606000,0.335175,1412796
2017-01-31,0.608000,0.644000,0.561000,0.562000,0.310839,1874708
2017-02-28,0.567000,0.614000,0.561000,0.612000,0.338494,1282236
2017-03-31,0.618000,0.653000,0.585000,0.590000,0.326325,1406769
2017-04-30,0.590000,0.598000,0.556000,0.583000,0.322454,1263514
2017-05-31,0.579000,0.591000,0.550000,0.550000,0.304202,1226305
2017-06-30,0.557000,0.563000,0.529000,0.529000,0.292587,1821804
2017-07-31,0.526000,0.529000,0.446000,0.459000,0.402566,3599344
2017-08-31,0.456000,0.480000,0.433000,0.470000,0.412213,2460192
